student_id,week,true_risk,lms_logins,attendance_pct,sentiment_score,submission_delay,forum_posts,video_completion,login_slope,attendance_drop,delay_variance,sentiment_decline,engagement_volatility,sudden_drop,behavioral_drift_score,risk_label,dropout_prob,cluster,cluster_label,risk_score,risk_level,top_triggers,intervention
161,5,high,0,0.0,-1.0,5,1,0.2,-0.7,0.41,0.5,0.25,0.687,1,0.203,2,0.35,2,Sudden Drop-off,32.6,Medium,"['Submission delay: 5 days late', 'LMS login decline (slope: -0.7)', 'Attendance drop: 41.0%']",Schedule a peer mentor check-in within 3 days. Urgent welfare check — sudden behavioral change detected.
161,6,high,1,0.0,-1.0,6,2,0.29,-0.657,0.41,0.567,0.25,0.748,0,0.201,2,0.38,0,Emotional Distress,35.2,Medium,"['Submission delay: 6 days late', 'LMS login decline (slope: -0.657)', 'Attendance drop: 41.0%']",Schedule a peer mentor check-in within 3 days. Priority counseling referral — emotional indicators elevated.
161,7,high,1,0.0,-1.0,5,3,0.24,-0.571,0.41,0.476,0.25,0.787,0,0.198,2,0.35,0,Emotional Distress,31.8,Medium,"['Submission delay: 5 days late', 'LMS login decline (slope: -0.571)', 'Attendance drop: 41.0%']",Schedule a peer mentor check-in within 3 days. Priority counseling referral — emotional indicators elevated.
161,8,high,1,0.0,-1.0,6,1,0.0,-0.488,0.41,0.5,0.25,0.813,0,0.194,2,0.38,0,Emotional Distress,34.1,Medium,"['Submission delay: 6 days late', 'LMS login decline (slope: -0.488)', 'Attendance drop: 41.0%']",Schedule a peer mentor check-in within 3 days. Priority counseling referral — emotional indicators elevated.
162,1,high,3,0.51,-0.44,2,2,0.73,0.0,0.0,0.0,0.0,,0,0.0,2,0.06,1,Chronic Disengagement,5.7,Low,"['Submission delay: 2 days late', 'LMS login decline (slope: 0.0)', 'Attendance drop: 0.0%']",Send a gentle engagement reminder email. Consider motivational intervention program.
162,2,high,3,0.42,-0.4,3,4,0.83,0.0,0.09,0.5,-0.04,0.0,0,0.032,2,0.12,1,Chronic Disengagement,11.1,Low,"['Submission delay: 3 days late', 'Attendance drop: 9.0%', 'Behavioral drift score: 0.032']",Send a gentle engagement reminder email. Consider motivational intervention program.
162,3,high,1,0.32,-0.55,3,3,0.62,-1.0,0.19,0.333,0.11,0.495,1,0.12,2,0.19,2,Sudden Drop-off,21.3,Low,"['LMS login decline (slope: -1.0)', 'Submission delay: 3 days late', 'Attendance drop: 19.0%']",Send a gentle engagement reminder email. Urgent welfare check — sudden behavioral change detected.
162,4,high,4,0.18,-0.76,2,3,0.49,0.1,0.33,0.333,0.32,0.458,0,0.156,2,0.23,3,Chronic Disengagement,17.9,Low,"['Attendance drop: 33.0%', 'Submission delay: 2 days late', 'Sentiment decline: 0.32']",Send a gentle engagement reminder email. Consider motivational intervention program.
162,5,high,4,0.0,-0.88,4,0,0.22,0.3,0.51,0.7,0.44,0.408,0,0.233,2,0.38,0,Emotional Distress,29.8,Low,"['Submission delay: 4 days late', 'Attendance drop: 51.0%', 'Behavioral drift score: 0.233']",Send a gentle engagement reminder email. Priority counseling referral — emotional indicators elevated.
162,6,high,3,0.0,-1.0,4,1,0.13,0.171,0.51,0.8,0.56,0.365,0,0.248,2,0.4,0,Emotional Distress,30.9,Medium,"['Submission delay: 4 days late', 'Attendance drop: 51.0%', 'Sentiment decline: 0.56']",Schedule a peer mentor check-in within 3 days. Priority counseling referral — emotional indicators elevated.
162,7,high,2,0.0,-1.0,3,0,0.13,-0.0,0.51,0.667,0.56,0.374,0,0.248,2,0.37,0,Emotional Distress,28.0,Low,"['Attendance drop: 51.0%', 'Submission delay: 3 days late', 'Sentiment decline: 0.56']",Send a gentle engagement reminder email. Priority counseling referral — emotional indicators elevated.
162,8,high,0,0.0,-1.0,4,3,0.06,-0.238,0.51,0.696,0.56,0.566,1,0.258,2,0.4,2,Sudden Drop-off,32.4,Medium,"['Submission delay: 4 days late', 'Attendance drop: 51.0%', 'Sentiment decline: 0.56']",Schedule a peer mentor check-in within 3 days. Urgent welfare check — sudden behavioral change detected.
163,1,low,18,0.96,0.42,0,5,0.86,0.0,0.0,0.0,0.0,,0,0.0,0,0.0,1,Chronic Disengagement,0.0,Low,"['LMS login decline (slope: 0.0)', 'Attendance drop: 0.0%', 'Submission delay: 0 days late']",Send a gentle engagement reminder email. Consider motivational intervention program.
163,2,low,16,0.92,0.48,0,5,0.74,-2.0,0.04,0.0,-0.06,0.083,0,0.094,0,0.04,1,Chronic Disengagement,13.9,Low,"['LMS login decline (slope: -2.0)', 'Behavioral drift score: 0.094', 'Attendance drop: 4.0%']",Send a gentle engagement reminder email. Consider motivational intervention program.
163,3,low,19,0.91,0.46,0,4,0.8,0.5,0.05,0.0,-0.04,0.086,0,0.017,0,0.02,1,Chronic Disengagement,1.4,Low,"['Attendance drop: 5.0%', 'Behavioral drift score: 0.017', 'LMS login decline (slope: 0.5)']",Send a gentle engagement reminder email. Consider motivational intervention program.
163,4,low,14,0.88,0.39,1,4,0.59,-0.9,0.08,0.25,0.03,0.132,0,0.068,0,0.08,1,Chronic Disengagement,11.2,Low,"['LMS login decline (slope: -0.9)', 'Submission delay: 1 days late', 'Attendance drop: 8.0%']",Send a gentle engagement reminder email. Consider motivational intervention program.
163,5,low,15,0.89,0.36,0,4,0.74,-0.8,0.07,0.2,0.06,0.126,0,0.064,0,0.05,1,Chronic Disengagement,7.6,Low,"['LMS login decline (slope: -0.8)', 'Attendance drop: 7.0%', 'Behavioral drift score: 0.064']",Send a gentle engagement reminder email. Consider motivational intervention program.
163,6,low,14,0.84,0.4,1,3,0.79,-0.8,0.12,0.267,0.02,0.131,0,0.076,0,0.09,1,Chronic Disengagement,11.6,Low,"['LMS login decline (slope: -0.8)', 'Submission delay: 1 days late', 'Attendance drop: 12.0%']",Send a gentle engagement reminder email. Consider motivational intervention program.
163,7,low,14,0.89,0.3,0,2,0.6,-0.714,0.07,0.238,0.12,0.131,0,0.068,0,0.05,1,Chronic Disengagement,7.6,Low,"['LMS login decline (slope: -0.714)', 'Attendance drop: 7.0%', 'Behavioral drift score: 0.068']",Send a gentle engagement reminder email. Consider motivational intervention program.
163,8,low,17,0.81,0.34,0,5,0.78,-0.369,0.15,0.214,0.08,0.123,0,0.077,0,0.08,1,Chronic Disengagement,7.3,Low,"['LMS login decline (slope: -0.369)', 'Attendance drop: 15.0%', 'Behavioral drift score: 0.077']",Send a gentle engagement reminder email. Consider motivational intervention program.
164,1,medium,2,0.77,-0.14,1,2,0.98,0.0,0.0,0.0,0.0,,0,0.0,1,0.03,1,Chronic Disengagement,2.9,Low,"['Submission delay: 1 days late', 'LMS login decline (slope: 0.0)', 'Attendance drop: 0.0%']",Send a gentle engagement reminder email. Consider motivational intervention program.
164,2,medium,3,0.71,-0.12,1,4,0.76,1.0,0.06,0.0,-0.02,0.283,0,0.021,1,0.05,1,Chronic Disengagement,4.6,Low,"['Submission delay: 1 days late', 'Attendance drop: 6.0%', 'Behavioral drift score: 0.021']",Send a gentle engagement reminder email. Consider motivational intervention program.
164,3,medium,2,0.68,-0.18,1,3,0.52,-0.0,0.09,0.0,0.04,0.247,0,0.036,1,0.07,1,Chronic Disengagement,5.8,Low,"['Submission delay: 1 days late', 'Attendance drop: 9.0%', 'Behavioral drift score: 0.036']",Send a gentle engagement reminder email. Consider motivational intervention program.
164,4,medium,2,0.59,-0.42,3,5,0.53,-0.1,0.18,1.0,0.28,0.222,0,0.102,1,0.2,3,Chronic Disengagement,16.8,Low,"['Submission delay: 3 days late', 'Attendance drop: 18.0%', 'Sentiment decline: 0.28']",Send a gentle engagement reminder email. Consider motivational intervention program.
164,5,medium,3,0.51,-0.4,3,6,0.71,0.1,0.26,1.2,0.26,0.228,0,0.124,1,0.23,3,Chronic Disengagement,18.3,Low,"['Submission delay: 3 days late', 'Attendance drop: 26.0%', 'Sentiment decline: 0.26']",Send a gentle engagement reminder email. Consider motivational intervention program.
164,6,medium,1,0.49,-0.36,2,4,0.51,-0.143,0.28,0.967,0.22,0.347,1,0.131,1,0.2,2,Sudden Drop-off,16.5,Low,"['Submission delay: 2 days late', 'Attendance drop: 28.0%', 'LMS login decline (slope: -0.143)']",Send a gentle engagement reminder email. Urgent welfare check — sudden behavioral change detected.
164,7,medium,2,0.43,-0.61,3,2,0.31,-0.107,0.34,1.0,0.47,0.322,0,0.182,1,0.29,3,Chronic Disengagement,23.1,Low,"['Submission delay: 3 days late', 'Attendance drop: 34.0%', 'Sentiment decline: 0.47']",Send a gentle engagement reminder email. Consider motivational intervention program.
164,8,medium,3,0.38,-0.49,2,5,0.54,-0.0,0.39,0.857,0.35,0.314,0,0.18,1,0.26,3,Chronic Disengagement,19.9,Low,"['Attendance drop: 39.0%', 'Submission delay: 2 days late', 'Behavioral drift score: 0.18']",Send a gentle engagement reminder email. Consider motivational intervention program.
165,1,low,10,0.76,0.19,1,2,0.87,0.0,0.0,0.0,0.0,,0,0.0,0,0.03,1,Chronic Disengagement,2.9,Low,"['Submission delay: 1 days late', 'LMS login decline (slope: 0.0)', 'Attendance drop: 0.0%']",Send a gentle engagement reminder email. Consider motivational intervention program.
165,2,low,9,0.73,0.26,0,4,0.73,-1.0,0.03,0.5,-0.07,0.074,0,0.05,0,0.02,1,Chronic Disengagement,7.3,Low,"['LMS login decline (slope: -1.0)', 'Behavioral drift score: 0.05', 'Attendance drop: 3.0%']",Send a gentle engagement reminder email. Consider motivational intervention program.
165,3,low,6,0.7,0.29,1,3,0.73,-2.0,0.06,0.333,-0.1,0.25,0,0.101,0,0.08,1,Chronic Disengagement,17.4,Low,"['LMS login decline (slope: -2.0)', 'Submission delay: 1 days late', 'Behavioral drift score: 0.101']",Send a gentle engagement reminder email. Consider motivational intervention program.
165,4,low,6,0.72,0.16,0,2,0.94,-1.5,0.04,0.333,0.03,0.266,0,0.078,0,0.04,1,Chronic Disengagement,11.0,Low,"['LMS login decline (slope: -1.5)', 'Behavioral drift score: 0.078', 'Attendance drop: 4.0%']",Send a gentle engagement reminder email. Consider motivational intervention program.
165,5,low,5,0.69,0.07,0,5,0.77,-1.3,0.07,0.3,0.12,0.301,0,0.092,0,0.06,1,Chronic Disengagement,11.4,Low,"['LMS login decline (slope: -1.3)', 'Behavioral drift score: 0.092', 'Attendance drop: 7.0%']",Send a gentle engagement reminder email. Consider motivational intervention program.
165,6,low,5,0.66,0.14,1,2,0.88,-1.057,0.1,0.3,0.05,0.313,0,0.084,0,0.09,1,Chronic Disengagement,12.9,Low,"['LMS login decline (slope: -1.057)', 'Submission delay: 1 days late', 'Attendance drop: 10.0%']",Send a gentle engagement reminder email. Consider motivational intervention program.
165,7,low,5,0.63,0.21,1,2,0.51,-0.857,0.13,0.286,-0.02,0.315,0,0.08,0,0.09,1,Chronic Disengagement,12.0,Low,"['LMS login decline (slope: -0.857)', 'Submission delay: 1 days late', 'Attendance drop: 13.0%']",Send a gentle engagement reminder email. Consider motivational intervention program.
165,8,low,4,0.59,0.19,0,4,0.65,-0.786,0.17,0.286,0.0,0.339,0,0.091,0,0.08,1,Chronic Disengagement,9.9,Low,"['LMS login decline (slope: -0.786)', 'Attendance drop: 17.0%', 'Behavioral drift score: 0.091']",Send a gentle engagement reminder email. Consider motivational intervention program.
166,1,low,10,0.94,0.74,1,5,0.7,0.0,0.0,0.0,0.0,,0,0.0,0,0.03,1,Chronic Disengagement,2.9,Low,"['Submission delay: 1 days late', 'LMS login decline (slope: 0.0)', 'Attendance drop: 0.0%']",Send a gentle engagement reminder email. Consider motivational intervention program.
166,2,low,8,0.91,0.74,1,6,0.97,-2.0,0.03,0.0,0.0,0.157,0,0.09,0,0.06,1,Chronic Disengagement,16.5,Low,"['LMS login decline (slope: -2.0)', 'Submission delay: 1 days late', 'Behavioral drift score: 0.09']",Send a gentle engagement reminder email. Consider motivational intervention program.
166,3,low,6,0.89,0.64,1,6,0.95,-2.0,0.05,0.0,0.1,0.25,0,0.11,0,0.09,1,Chronic Disengagement,18.0,Low,"['LMS login decline (slope: -2.0)', 'Submission delay: 1 days late', 'Behavioral drift score: 0.11']",Send a gentle engagement reminder email. Consider motivational intervention program.
166,4,low,7,0.88,0.73,1,5,0.75,-1.1,0.06,0.0,0.01,0.22,0,0.066,0,0.07,1,Chronic Disengagement,11.7,Low,"['LMS login decline (slope: -1.1)', 'Submission delay: 1 days late', 'Behavioral drift score: 0.066']",Send a gentle engagement reminder email. Consider motivational intervention program.
166,5,low,6,0.86,0.57,0,4,0.82,-0.9,0.08,0.2,0.17,0.226,0,0.085,0,0.07,1,Chronic Disengagement,9.5,Low,"['LMS login decline (slope: -0.9)', 'Sentiment decline: 0.17', 'Behavioral drift score: 0.085']",Send a gentle engagement reminder email. Consider motivational intervention program.
166,6,low,10,0.87,0.54,1,2,0.58,-0.143,0.07,0.167,0.2,0.234,0,0.055,0,0.09,1,Chronic Disengagement,7.5,Low,"['LMS login decline (slope: -0.143)', 'Submission delay: 1 days late', 'Sentiment decline: 0.2']",Send a gentle engagement reminder email. Consider motivational intervention program.
166,7,low,7,0.83,0.55,1,5,0.59,-0.179,0.11,0.143,0.19,0.221,0,0.069,0,0.1,1,Chronic Disengagement,8.8,Low,"['LMS login decline (slope: -0.179)', 'Submission delay: 1 days late', 'Attendance drop: 11.0%']",Send a gentle engagement reminder email. Consider motivational intervention program.
166,8,low,5,0.81,0.65,1,7,0.74,-0.345,0.13,0.125,0.09,0.25,0,0.071,0,0.1,1,Chronic Disengagement,9.6,Low,"['LMS login decline (slope: -0.345)', 'Submission delay: 1 days late', 'Attendance drop: 13.0%']",Send a gentle engagement reminder email. Consider motivational intervention program.
167,1,medium,10,0.56,-0.04,1,7,0.62,0.0,0.0,0.0,0.0,,0,0.0,1,0.03,1,Chronic Disengagement,2.9,Low,"['Submission delay: 1 days late', 'LMS login decline (slope: 0.0)', 'Attendance drop: 0.0%']",Send a gentle engagement reminder email. Consider motivational intervention program.
167,2,medium,8,0.44,-0.09,1,5,0.81,-2.0,0.12,0.0,0.05,0.157,0,0.128,1,0.11,1,Chronic Disengagement,19.5,Low,"['LMS login decline (slope: -2.0)', 'Submission delay: 1 days late', 'Behavioral drift score: 0.128']",Send a gentle engagement reminder email. Consider motivational intervention program.
167,3,medium,5,0.46,-0.31,2,5,0.66,-2.5,0.1,0.333,0.27,0.328,0,0.169,1,0.16,3,Chronic Disengagement,26.9,Low,"['LMS login decline (slope: -2.5)', 'Submission delay: 2 days late', 'Behavioral drift score: 0.169']",Send a gentle engagement reminder email. Consider motivational intervention program.
167,4,medium,7,0.35,-0.37,2,6,0.62,-1.2,0.21,0.333,0.33,0.278,0,0.163,1,0.2,3,Chronic Disengagement,22.3,Low,"['LMS login decline (slope: -1.2)', 'Submission delay: 2 days late', 'Attendance drop: 21.0%']",Send a gentle engagement reminder email. Consider motivational intervention program.
167,5,medium,8,0.3,-0.45,3,2,0.57,-0.5,0.26,0.7,0.41,0.239,0,0.162,1,0.25,3,Chronic Disengagement,22.8,Low,"['LMS login decline (slope: -0.5)', 'Submission delay: 3 days late', 'Attendance drop: 26.0%']",Send a gentle engagement reminder email. Consider motivational intervention program.
167,6,medium,5,0.23,-0.47,1,3,0.45,-0.657,0.33,0.667,0.43,0.271,0,0.196,1,0.23,3,Chronic Disengagement,20.2,Low,"['LMS login decline (slope: -0.657)', 'Attendance drop: 33.0%', 'Sentiment decline: 0.43']",Send a gentle engagement reminder email. Consider motivational intervention program.
167,7,medium,7,0.19,-0.57,1,6,0.31,-0.429,0.37,0.619,0.53,0.248,0,0.213,1,0.26,3,Chronic Disengagement,20.8,Low,"['LMS login decline (slope: -0.429)', 'Attendance drop: 37.0%', 'Sentiment decline: 0.53']",Send a gentle engagement reminder email. Consider motivational intervention program.
167,8,medium,3,0.15,-0.53,2,2,0.29,-0.631,0.41,0.554,0.49,0.332,1,0.23,1,0.3,2,Sudden Drop-off,25.7,Low,"['LMS login decline (slope: -0.631)', 'Attendance drop: 41.0%', 'Submission delay: 2 days late']",Send a gentle engagement reminder email. Urgent welfare check — sudden behavioral change detected.
168,1,high,5,0.28,-0.52,5,6,0.62,0.0,0.0,0.0,0.0,,0,0.0,2,0.14,1,Chronic Disengagement,14.3,Low,"['Submission delay: 5 days late', 'LMS login decline (slope: 0.0)', 'Attendance drop: 0.0%']",Send a gentle engagement reminder email. Consider motivational intervention program.
168,2,high,2,0.16,-0.75,4,2,0.6,-3.0,0.12,0.5,0.23,0.606,1,0.191,2,0.23,2,Sudden Drop-off,36.1,Medium,"['LMS login decline (slope: -3.0)', 'Submission delay: 4 days late', 'Behavioral drift score: 0.191']",Schedule a peer mentor check-in within 3 days. Urgent welfare check — sudden behavioral change detected.
168,3,high,0,0.09,-0.76,6,3,0.45,-2.5,0.19,1.0,0.24,1.079,1,0.196,2,0.31,2,Sudden Drop-off,40.7,Medium,"['LMS login decline (slope: -2.5)', 'Submission delay: 6 days late', 'Behavioral drift score: 0.196']",Schedule a peer mentor check-in within 3 days. Urgent welfare check — sudden behavioral change detected.
168,4,high,2,0.0,-0.93,2,1,0.28,-1.1,0.28,2.917,0.41,0.916,0,0.193,2,0.24,0,Emotional Distress,24.3,Low,"['LMS login decline (slope: -1.1)', 'Submission delay: 2 days late', 'Attendance drop: 28.0%']",Send a gentle engagement reminder email. Priority counseling referral — emotional indicators elevated.
168,5,high,2,0.0,-1.0,6,2,0.31,-0.6,0.28,2.8,0.48,0.813,0,0.182,2,0.36,0,Emotional Distress,33.2,Medium,"['Submission delay: 6 days late', 'LMS login decline (slope: -0.6)', 'Attendance drop: 28.0%']",Schedule a peer mentor check-in within 3 days. Priority counseling referral — emotional indicators elevated.
168,6,high,0,0.0,-1.0,2,2,0.05,-0.657,0.28,3.367,0.48,1.001,1,0.184,2,0.24,2,Sudden Drop-off,22.1,Low,"['LMS login decline (slope: -0.657)', 'Submission delay: 2 days late', 'Attendance drop: 28.0%']",Send a gentle engagement reminder email. Urgent welfare check — sudden behavioral change detected.
168,7,high,2,0.0,-1.0,5,1,0.1,-0.393,0.28,2.905,0.48,0.903,0,0.174,2,0.33,0,Emotional Distress,29.0,Low,"['Submission delay: 5 days late', 'LMS login decline (slope: -0.393)', 'Attendance drop: 28.0%']",Send a gentle engagement reminder email. Priority counseling referral — emotional indicators elevated.
168,8,high,0,0.0,-1.0,3,0,0.0,-0.417,0.28,2.696,0.48,1.037,1,0.175,2,0.27,2,Sudden Drop-off,23.4,Low,"['Submission delay: 3 days late', 'LMS login decline (slope: -0.417)', 'Attendance drop: 28.0%']",Send a gentle engagement reminder email. Urgent welfare check — sudden behavioral change detected.
169,1,low,17,0.8,0.29,0,2,0.61,0.0,0.0,0.0,0.0,,0,0.0,0,0.0,1,Chronic Disengagement,0.0,Low,"['LMS login decline (slope: 0.0)', 'Attendance drop: 0.0%', 'Submission delay: 0 days late']",Send a gentle engagement reminder email. Consider motivational intervention program.
169,2,low,18,0.8,0.11,1,3,0.84,1.0,0.0,0.5,0.18,0.04,0,0.022,0,0.05,1,Chronic Disengagement,4.4,Low,"['Submission delay: 1 days late', 'Sentiment decline: 0.18', 'Behavioral drift score: 0.022']",Send a gentle engagement reminder email. Consider motivational intervention program.
169,3,low,16,0.8,0.23,1,6,0.89,-0.5,0.0,0.333,0.06,0.059,0,0.028,0,0.04,1,Chronic Disengagement,6.6,Low,"['LMS login decline (slope: -0.5)', 'Submission delay: 1 days late', 'Sentiment decline: 0.06']",Send a gentle engagement reminder email. Consider motivational intervention program.
169,4,low,17,0.78,0.15,1,4,0.89,-0.2,0.02,0.25,0.14,0.048,0,0.033,0,0.06,1,Chronic Disengagement,5.9,Low,"['LMS login decline (slope: -0.2)', 'Submission delay: 1 days late', 'Sentiment decline: 0.14']",Send a gentle engagement reminder email. Consider motivational intervention program.
169,5,low,16,0.77,0.23,1,4,0.92,-0.3,0.03,0.2,0.06,0.05,0,0.03,0,0.05,1,Chronic Disengagement,6.2,Low,"['LMS login decline (slope: -0.3)', 'Submission delay: 1 days late', 'Attendance drop: 3.0%']",Send a gentle engagement reminder email. Consider motivational intervention program.
